Local_Time,AQI,AQI_Pollutant,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative_Humidity,Temperature,Wind_Speed,Wind_Direction,BLH
2025-09-25 14:00:00,67.0,PM2.5,600.0,18.9,73.0,19.6,19.6,19.2,100,0.1,1000.0,79,27.4,15.9,305,560.0
2025-09-25 15:00:00,67.0,PM2.5,582.0,18.6,81.0,19.6,19.6,19.3,100,0.0,1000.0,74,27.9,14.9,313,510.0
2025-09-25 16:00:00,69.0,PM2.5,658.0,19.9,82.0,20.7,20.7,19.6,93,0.1,1000.1,72,27.4,10.9,343,470.0
2025-09-25 17:00:00,71.0,PM2.5,934.0,23.9,71.0,21.7,21.7,20.3,100,0.2,1000.8,79,26.5,6.5,355,410.0
2025-09-25 18:00:00,76.0,PM2.5,1304.0,29.6,53.0,24.0,23.9,21.2,100,0.0,1001.5,82,26.0,6.7,5,370.0
2025-09-25 19:00:00,93.0,PM2.5,1531.0,35.5,35.0,31.9,31.9,21.1,100,0.0,1002.5,84,25.6,5.4,8,320.0
2025-09-25 20:00:00,100.0,PM2.5,1482.0,37.3,28.0,35.4,35.4,22.0,100,0.0,1004.1,86,25.1,9.3,16,250.0
2025-09-25 21:00:00,108.0,PM2.5,1289.0,39.8,19.0,38.6,38.4,23.1,100,0.0,1005.0,88,25.0,8.6,1,210.0
2025-09-25 22:00:00,119.0,PM2.5,1114.0,41.6,12.0,43.2,42.7,23.5,100,0.0,1005.5,90,25.0,7.9,4,215.0
2025-09-25 23:00:00,125.0,PM2.5,1020.0,42.1,8.0,45.6,45.1,22.4,100,0.0,1006.0,90,24.9,6.5,357,200.0
2025-09-26 00:00:00,127.0,PM2.5,942.0,42.0,6.0,46.6,45.9,20.6,97,0.0,1005.1,90,24.6,6.3,321,145.0
2025-09-26 01:00:00,130.0,PM2.5,852.0,41.5,5.0,48.0,47.3,19.1,100,0.0,1004.7,92,24.2,6.5,326,140.0
2025-09-26 02:00:00,132.0,PM2.5,704.0,40.6,4.0,49.0,48.2,18.1,100,0.0,1004.9,91,24.0,8.4,351,165.0
2025-09-26 03:00:00,133.0,PM2.5,544.0,39.5,3.0,49.1,48.3,17.5,100,0.0,1005.2,91,24.0,9.2,359,145.0
2025-09-26 04:00:00,127.0,PM2.5,473.0,38.7,5.0,46.8,46.0,17.9,100,0.0,1005.4,91,24.0,7.2,6,145.0
2025-09-26 05:00:00,120.0,PM2.5,585.0,39.6,8.0,44.2,43.4,20.1,100,0.0,1005.9,92,23.8,5.8,4,125.0
2025-09-26 06:00:00,129.0,PM2.5,788.0,40.8,13.0,48.1,47.0,23.2,100,0.0,1006.5,93,23.9,6.2,345,165.0
2025-09-26 07:00:00,130.0,PM2.5,905.0,35.8,25.0,48.8,47.4,23.4,100,0.0,1007.3,91,24.5,5.9,337,210.0
2025-09-26 08:00:00,106.0,PM2.5,842.0,30.5,43.0,39.1,37.6,23.7,100,0.0,1008.9,87,25.5,7.4,354,275.0
2025-09-26 09:00:00,74.0,PM2.5,694.0,23.2,67.0,23.1,22.9,23.9,100,0.0,1009.6,83,26.2,7.8,9,340.0
2025-09-26 10:00:00,66.0,PM2.5,570.0,17.3,86.0,19.6,19.3,22.6,100,0.1,1009.5,81,26.9,6.5,355,475.0
2025-09-26 11:00:00,63.0,PM2.5,505.0,13.8,93.0,17.9,17.6,18.2,100,0.0,1009.3,79,28.0,6.2,345,525.0
2025-09-26 12:00:00,52.0,PM2.5,463.0,11.6,94.0,13.0,12.8,12.4,100,0.0,1008.4,75,29.2,4.8,315,525.0
2025-09-26 13:00:00,48.0,PM2.5,448.0,11.2,93.0,11.5,11.4,8.6,100,5.2,1007.9,80,28.0,7.7,89,465.0
2025-09-26 14:00:00,49.0,PM2.5,451.0,12.9,92.0,11.9,11.8,8.7,100,9.0,1007.4,84,26.9,1.3,360,385.0
2025-09-26 15:00:00,56.0,PM2.5,481.0,16.2,89.0,14.5,14.5,10.9,100,1.2,1007.3,85,26.7,4.2,50,455.0
2025-09-26 16:00:00,64.0,PM2.5,561.0,20.4,82.0,18.5,18.2,13.5,100,0.3,1007.5,88,26.6,6.0,44,430.0
2025-09-26 17:00:00,77.0,PM2.5,762.0,26.4,69.0,25.6,24.6,16.4,100,0.2,1007.7,90,26.5,9.1,63,200.0
2025-09-26 18:00:00,83.0,PM2.5,1015.0,33.2,52.0,28.6,27.2,19.7,100,0.1,1008.1,93,25.7,4.8,61,165.0
2025-09-26 19:00:00,89.0,PM2.5,1134.0,37.0,37.0,31.2,30.2,22.6,100,0.0,1008.9,96,25.2,2.8,18,125.0
2025-09-26 20:00:00,95.0,PM2.5,1000.0,37.6,31.0,34.3,33.1,23.4,100,0.0,1010.2,96,25.0,4.0,339,115.0
2025-09-26 21:00:00,104.0,PM2.5,733.0,38.3,24.0,37.7,36.6,24.4,100,1.0,1011.1,96,25.3,5.6,25,150.0
2025-09-26 22:00:00,101.0,PM2.5,506.0,37.0,19.0,36.7,35.6,23.9,100,1.3,1011.4,96,25.2,4.2,12,175.0
2025-09-26 23:00:00,88.0,PM2.5,380.0,31.9,20.0,30.6,29.7,20.5,100,1.7,1011.6,98,24.5,7.5,15,220.0
2025-09-27 00:00:00,71.0,PM2.5,295.0,24.9,24.0,22.6,21.8,15.6,100,0.9,1011.7,98,24.0,5.9,349,160.0
2025-09-27 01:00:00,65.0,PM2.5,242.0,19.8,26.0,19.5,18.8,12.1,100,0.1,1011.1,98,23.8,9.6,352,130.0
2025-09-27 02:00:00,67.0,PM2.5,218.0,18.5,25.0,20.1,19.5,11.3,100,0.0,1010.3,96,24.0,7.0,350,135.0
2025-09-27 03:00:00,67.0,PM2.5,227.0,19.2,23.0,20.5,19.8,11.9,100,0.0,1010.0,96,24.0,10.7,346,150.0
2025-09-27 04:00:00,68.0,PM2.5,266.0,20.1,21.0,20.9,20.1,12.9,99,0.0,1010.3,96,24.0,11.1,353,165.0
2025-09-27 05:00:00,71.0,PM2.5,365.0,21.3,18.0,22.5,21.8,14.1,100,0.1,1010.4,95,24.0,11.9,350,150.0
2025-09-27 06:00:00,76.0,PM2.5,494.0,22.6,15.0,24.4,23.8,15.6,100,0.3,1011.0,95,24.0,10.0,343,180.0
2025-09-27 07:00:00,76.0,PM2.5,565.0,23.2,18.0,24.4,23.9,16.1,100,2.8,1011.7,94,24.4,10.6,336,230.0
2025-09-27 08:00:00,71.0,PM2.5,519.0,19.8,32.0,21.9,21.7,17.2,99,0.0,1011.8,86,27.4,9.9,4,270.0
2025-09-27 09:00:00,68.0,PM2.5,416.0,15.0,52.0,20.6,20.4,18.8,97,0.1,1012.2,79,28.9,10.8,11,380.0
2025-09-27 10:00:00,62.0,PM2.5,342.0,10.9,71.0,17.4,17.2,20.0,100,0.1,1012.0,71,30.2,10.6,32,475.0
2025-09-27 11:00:00,62.0,PM2.5,332.0,8.1,90.0,17.4,17.1,20.6,100,0.1,1011.5,69,30.5,10.1,51,530.0
2025-09-27 12:00:00,66.0,PM2.5,353.0,6.0,109.0,19.7,19.3,20.8,100,0.1,1010.2,69,31.3,5.0,60,700.0
2025-09-27 13:00:00,72.0,PM2.5,389.0,4.9,122.0,22.4,21.9,20.8,100,0.2,1008.7,69,31.5,6.5,23,750.0
2025-09-27 14:00:00,84.0,O3,409.0,4.1,130.0,25.1,24.6,20.2,100,0.1,1007.5,69,31.2,8.4,31,875.0
2025-09-27 15:00:00,89.0,O3,445.0,4.3,133.0,26.8,26.3,19.4,98,5.1,1007.1,76,29.7,6.9,121,515.0
2025-09-27 16:00:00,81.0,PM2.5,578.0,8.3,126.0,26.8,26.4,19.8,100,2.3,1007.1,80,28.5,4.4,83,295.0
2025-09-27 17:00:00,88.0,PM2.5,946.0,19.6,103.0,29.9,29.6,22.6,85,0.0,1006.8,82,28.2,4.5,263,120.0
2025-09-27 18:00:00,122.0,PM2.5,1411.0,34.6,72.0,44.4,44.1,26.7,94,0.0,1007.3,91,27.0,9.6,275,120.0
2025-09-27 19:00:00,138.0,PM2.5,1646.0,42.0,45.0,51.1,50.6,28.6,96,0.0,1007.9,91,26.4,11.2,296,115.0
2025-09-27 20:00:00,127.0,PM2.5,1436.0,41.8,40.0,46.1,45.9,29.7,95,0.0,1008.6,84,27.4,7.9,303,110.0
2025-09-27 21:00:00,119.0,PM2.5,996.0,41.5,32.0,43.2,43.0,31.1,99,0.0,1009.1,87,26.8,12.9,306,115.0
2025-09-27 22:00:00,127.0,PM2.5,645.0,40.5,27.0,46.1,45.9,31.3,93,0.0,1009.1,91,26.2,10.1,310,125.0
2025-09-27 23:00:00,126.0,PM2.5,516.0,38.7,25.0,45.8,45.5,29.2,100,0.0,1009.3,92,26.1,6.7,314,125.0
2025-09-28 00:00:00,116.0,PM2.5,475.0,36.3,24.0,41.7,41.4,25.8,99,0.0,1008.4,91,26.2,10.0,327,100.0
2025-09-28 01:00:00,109.0,PM2.5,442.0,33.6,25.0,38.8,38.6,22.7,96,0.1,1007.9,92,25.8,5.4,354,105.0
2025-09-28 02:00:00,104.0,PM2.5,374.0,30.2,28.0,36.8,36.6,20.2,95,0.1,1007.5,92,25.6,4.0,328,135.0
2025-09-28 03:00:00,95.0,PM2.5,313.0,26.5,31.0,33.2,32.9,17.9,30,1.8,1007.0,93,25.5,7.0,280,165.0
2025-09-28 04:00:00,91.0,PM2.5,306.0,23.8,35.0,31.2,31.0,16.8,30,0.1,1006.5,95,24.8,11.5,297,170.0
2025-09-28 05:00:00,89.0,PM2.5,403.0,23.5,36.0,30.4,30.3,17.5,100,0.0,1006.7,95,24.6,12.9,306,175.0
2025-09-28 06:00:00,89.0,PM2.5,555.0,24.4,36.0,30.4,30.3,19.2,100,0.0,1007.0,95,24.5,12.8,312,195.0
2025-09-28 07:00:00,89.0,PM2.5,658.0,22.1,48.0,30.3,30.2,17.9,98,0.6,1007.9,94,25.1,7.7,336,240.0
2025-09-28 08:00:00,84.0,PM2.5,667.0,18.6,63.0,27.7,27.6,17.8,16,2.6,1008.2,93,25.4,9.9,271,370.0
2025-09-28 09:00:00,76.0,PM2.5,628.0,13.7,85.0,23.9,23.8,17.6,82,0.0,1008.3,85,28.1,9.9,308,595.0
2025-09-28 10:00:00,73.0,PM2.5,579.0,9.7,103.0,22.7,22.6,17.3,99,0.2,1008.4,74,30.1,14.0,7,990.0
2025-09-28 11:00:00,71.0,PM2.5,518.0,7.0,118.0,21.9,21.7,16.8,100,3.5,1007.4,77,29.4,12.0,352,1135.0
2025-09-28 12:00:00,82.0,O3,446.0,5.1,129.0,21.4,21.1,16.3,99,1.0,1006.2,73,29.9,18.6,18,1100.0
2025-09-28 13:00:00,86.0,O3,406.0,4.8,131.0,22.7,22.3,15.9,100,15.1,1005.8,91,26.8,15.1,51,640.0
2025-09-28 14:00:00,72.0,PM2.5,428.0,7.2,116.0,22.5,22.3,15.7,100,0.6,1005.0,85,27.0,16.3,32,725.0
2025-09-28 15:00:00,74.0,PM2.5,483.0,11.1,92.0,23.0,22.8,15.7,100,0.4,1004.2,85,28.0,14.4,3,840.0
2025-09-28 16:00:00,67.0,PM2.5,524.0,14.3,73.0,19.8,19.6,15.7,100,0.3,1003.8,83,28.0,16.7,34,1015.0
2025-09-28 17:00:00,68.0,PM2.5,538.0,15.8,65.0,20.1,20.0,15.8,100,0.0,1004.0,78,28.0,16.6,31,725.0
2025-09-28 18:00:00,65.0,PM2.5,538.0,16.5,61.0,18.9,18.7,15.9,100,0.1,1004.4,78,27.2,17.6,24,635.0
2025-09-28 19:00:00,56.0,PM2.5,518.0,15.9,50.0,14.8,14.6,16.0,100,0.4,1004.3,82,26.4,15.5,20,780.0
2025-09-28 20:00:00,54.0,PM2.5,467.0,14.9,50.0,13.9,13.6,15.5,100,2.6,1006.5,92,24.5,18.6,25,840.0
2025-09-28 21:00:00,54.0,PM2.5,395.0,13.5,50.0,14.1,13.7,14.7,100,1.5,1006.3,92,24.6,16.4,32,895.0
2025-09-28 22:00:00,55.0,PM2.5,333.0,12.4,49.0,14.4,14.0,14.2,100,1.6,1006.1,92,24.6,15.3,27,825.0
2025-09-28 23:00:00,55.0,PM2.5,290.0,11.7,48.0,14.2,13.8,14.0,100,3.5,1005.5,93,24.6,20.1,18,865.0
2025-09-29 00:00:00,53.0,PM2.5,256.0,11.3,47.0,13.2,13.0,14.0,100,1.5,1005.0,94,24.5,18.0,37,900.0
2025-09-29 01:00:00,51.0,PM2.5,227.0,11.0,46.0,12.4,12.2,14.1,100,3.9,1004.2,94,24.5,19.0,40,880.0
2025-09-29 02:00:00,48.0,PM2.5,196.0,10.7,47.0,11.7,11.6,14.6,100,2.0,1003.1,92,24.5,20.6,42,885.0
2025-09-29 03:00:00,48.0,PM2.5,169.0,10.4,48.0,11.5,11.4,15.4,100,2.4,1002.6,92,24.5,19.7,40,890.0
2025-09-29 04:00:00,50.0,PM2.5,165.0,10.4,48.0,12.0,12.0,15.6,100,3.9,1003.0,93,24.4,19.2,46,925.0
2025-09-29 05:00:00,48.0,PM2.5,204.0,10.7,47.0,11.7,11.6,14.9,100,4.7,1002.9,93,24.2,20.8,47,1005.0
2025-09-29 06:00:00,41.0,PM2.5,265.0,11.2,44.0,9.9,9.8,13.7,100,6.3,1002.7,92,24.4,26.2,47,1060.0
2025-09-29 07:00:00,36.0,PM2.5,304.0,12.1,42.0,8.7,8.6,10.8,100,5.1,1003.4,93,24.2,25.5,54,1155.0
2025-09-29 08:00:00,35.0,PM2.5,296.0,12.3,40.0,8.4,8.3,10.8,100,2.8,1003.9,93,24.8,23.2,65,1165.0
2025-09-29 09:00:00,32.0,PM2.5,265.0,12.5,38.0,7.8,7.7,10.8,100,2.5,1004.0,94,24.1,32.1,63,1050.0
2025-09-29 10:00:00,28.0,PM2.5,243.0,12.8,37.0,6.8,6.7,10.5,100,2.4,1004.1,93,24.6,29.9,72,985.0
2025-09-29 11:00:00,30.0,PM2.5,243.0,12.9,39.0,7.3,7.1,9.7,100,2.6,1003.9,94,25.2,34.4,90,1110.0
2025-09-29 12:00:00,32.0,PM2.5,251.0,13.0,43.0,8.0,7.7,8.6,100,4.6,1003.7,93,25.4,33.4,99,1110.0
2025-09-29 13:00:00,38.0,PM2.5,262.0,13.6,45.0,9.4,9.1,8.0,100,4.1,1002.9,94,25.2,31.5,99,1090.0
2025-09-29 14:00:00,46.0,PM2.5,276.0,15.1,45.0,11.5,11.1,8.4,100,4.5,1002.5,95,25.2,27.9,106,1050.0
2025-09-29 15:00:00,52.0,PM2.5,293.0,17.0,43.0,13.0,12.5,9.3,100,2.7,1002.7,95,24.5,24.2,105,940.0
2025-09-29 16:00:00,52.0,PM2.5,303.0,18.5,41.0,12.9,12.4,10.0,100,2.6,1003.1,96,24.5,23.3,105,815.0
2025-09-29 17:00:00,52.0,PM2.5,301.0,19.2,39.0,13.3,12.7,10.3,100,2.7,1003.4,97,24.4,21.7,120,865.0
2025-09-29 18:00:00,53.0,PM2.5,292.0,19.5,36.0,13.7,12.9,10.4,100,2.5,1004.2,96,24.6,20.7,103,735.0
2025-09-29 19:00:00,52.0,PM2.5,281.0,17.4,43.0,13.6,12.5,8.9,100,1.8,1005.3,96,24.2,23.0,112,585.0
2025-09-29 20:00:00,52.0,PM2.5,268.0,17.3,42.0,13.6,12.5,8.8,100,0.9,1005.3,95,25.0,21.7,112,560.0
2025-09-29 21:00:00,51.0,PM2.5,252.0,17.1,41.0,13.2,12.3,8.6,100,1.5,1006.5,96,25.0,18.9,128,485.0
2025-09-29 22:00:00,51.0,PM2.5,236.0,16.7,40.0,13.0,12.3,8.3,100,3.3,1006.9,97,24.6,15.5,132,465.0
2025-09-29 23:00:00,52.0,PM2.5,219.0,16.1,39.0,13.3,12.7,7.6,100,2.6,1007.0,96,24.8,19.5,116,475.0
2025-09-30 00:00:00,49.0,PM2.5,202.0,15.3,38.0,12.2,11.7,6.8,100,4.7,1007.2,96,24.2,17.1,141,550.0
2025-09-30 01:00:00,42.0,PM2.5,187.0,14.7,38.0,10.6,10.2,6.2,100,3.0,1006.5,98,23.9,12.2,112,500.0
2025-09-30 02:00:00,41.0,PM2.5,164.0,13.9,38.0,10.2,9.9,5.9,100,4.4,1006.5,97,24.0,13.5,123,415.0
2025-09-30 03:00:00,39.0,PM2.5,142.0,13.3,39.0,9.6,9.3,5.8,100,4.7,1006.2,97,23.9,12.9,140,385.0
2025-09-30 04:00:00,35.0,PM2.5,153.0,13.7,38.0,8.7,8.5,6.3,100,1.7,1006.1,98,23.7,9.0,137,450.0
2025-09-30 05:00:00,35.0,PM2.5,231.0,16.3,34.0,8.8,8.5,7.7,100,1.4,1006.3,98,23.8,10.0,126,500.0
2025-09-30 06:00:00,43.0,PM2.5,342.0,20.0,30.0,10.7,10.4,9.6,100,1.8,1007.3,98,23.9,14.1,118,470.0
2025-09-30 07:00:00,45.0,PM2.5,417.0,17.4,38.0,11.4,10.9,8.9,100,6.1,1008.4,96,24.0,17.2,135,520.0
2025-09-30 08:00:00,52.0,PM2.5,416.0,17.0,41.0,13.2,12.6,9.9,100,0.8,1008.7,96,24.8,14.6,129,460.0
2025-09-30 09:00:00,59.0,PM2.5,378.0,16.4,46.0,16.8,15.8,11.2,100,0.7,1009.3,93,25.6,15.0,119,460.0
2025-09-30 10:00:00,63.0,PM2.5,355.0,15.2,54.0,19.4,17.6,11.9,100,0.3,1009.2,86,27.0,17.0,129,500.0
2025-09-30 11:00:00,68.0,PM2.5,374.0,12.5,67.0,22.9,20.0,11.3,100,2.2,1009.3,93,25.8,17.0,157,680.0
2025-09-30 12:00:00,59.0,PM2.5,409.0,9.3,82.0,18.9,16.1,10.0,100,5.3,1008.4,90,26.4,10.9,153,845.0
2025-09-30 13:00:00,57.0,PM2.5,425.0,7.5,92.0,17.0,14.9,9.2,100,0.6,1007.5,92,26.5,13.7,142,805.0
2025-09-30 14:00:00,66.0,PM2.5,392.0,7.8,96.0,21.2,19.0,9.3,100,0.8,1006.5,89,27.1,15.8,135,700.0
2025-09-30 15:00:00,67.0,PM2.5,341.0,9.6,95.0,22.6,19.7,10.0,100,0.2,1006.4,88,27.4,16.5,143,560.0
2025-09-30 16:00:00,65.0,PM2.5,336.0,13.2,88.0,21.0,18.7,11.1,100,1.0,1006.3,83,27.2,17.9,144,600.0
2025-09-30 17:00:00,69.0,PM2.5,425.0,20.3,71.0,22.4,20.8,13.1,100,1.6,1007.1,91,26.2,13.0,115,360.0
2025-09-30 18:00:00,80.0,PM2.5,561.0,29.1,48.0,27.9,26.1,15.6,100,0.4,1007.5,93,25.8,10.7,121,335.0
2025-09-30 19:00:00,89.0,PM2.5,664.0,35.9,29.0,32.5,30.3,18.8,100,0.1,1008.2,94,25.6,9.1,128,300.0
2025-09-30 20:00:00,92.0,PM2.5,711.0,37.3,24.0,33.9,31.8,19.8,100,0.2,1009.1,96,25.1,3.7,137,225.0
2025-09-30 21:00:00,96.0,PM2.5,726.0,39.0,16.0,35.6,33.5,21.2,100,0.9,1010.0,95,25.0,7.0,148,190.0
2025-09-30 22:00:00,104.0,PM2.5,701.0,39.3,12.0,39.1,36.9,21.5,100,1.6,1010.6,98,24.6,6.9,194,235.0
2025-09-30 23:00:00,97.0,PM2.5,611.0,36.6,13.0,36.4,34.1,19.7,100,1.3,1010.8,98,24.3,10.3,186,255.0
2025-10-01 00:00:00,88.0,PM2.5,480.0,32.5,18.0,31.7,29.5,16.9,100,0.1,1010.6,97,24.2,6.2,116,295.0
2025-10-01 01:00:00,87.0,PM2.5,379.0,29.7,20.0,31.8,29.2,14.8,98,0.2,1010.0,98,24.0,6.0,119,265.0
2025-10-01 02:00:00,90.0,PM2.5,330.0,29.8,18.0,33.4,30.7,14.1,96,0.2,1009.6,98,23.8,5.4,98,175.0
2025-10-01 03:00:00,96.0,PM2.5,311.0,31.2,14.0,36.3,33.6,14.1,100,0.2,1009.1,97,24.0,6.7,98,150.0
2025-10-01 04:00:00,97.0,PM2.5,319.0,32.0,12.0,36.8,34.2,14.8,100,0.1,1009.2,98,23.9,4.3,68,140.0
2025-10-01 05:00:00,95.0,PM2.5,376.0,31.7,12.0,35.4,32.9,16.5,100,0.0,1009.1,98,23.9,5.6,69,165.0
2025-10-01 06:00:00,96.0,PM2.5,460.0,30.8,13.0,36.1,33.6,18.9,100,0.0,1009.5,98,24.0,5.9,78,160.0
2025-10-01 07:00:00,89.0,PM2.5,506.0,27.4,18.0,33.1,30.4,19.5,100,0.1,1009.6,96,24.7,6.7,109,190.0
2025-10-01 08:00:00,89.0,PM2.5,473.0,23.5,29.0,33.2,30.0,19.4,100,0.0,1010.5,91,26.2,3.9,118,265.0
2025-10-01 09:00:00,87.0,PM2.5,402.0,18.2,44.0,32.8,29.0,19.2,100,0.1,1011.0,86,27.6,6.4,140,460.0
2025-10-01 10:00:00,76.0,PM2.5,344.0,13.8,59.0,28.3,23.8,18.5,100,0.2,1011.0,82,28.7,9.4,156,615.0
2025-10-01 11:00:00,76.0,PM2.5,313.0,11.3,72.0,28.5,24.0,16.9,100,0.2,1010.1,76,29.8,10.6,156,725.0
2025-10-01 12:00:00,77.0,PM2.5,296.0,9.9,85.0,27.9,24.6,14.9,100,0.1,1009.0,75,29.9,12.5,159,720.0
2025-10-01 13:00:00,84.0,PM2.5,301.0,9.0,96.0,31.0,27.6,13.5,100,0.7,1009.0,83,27.5,8.3,182,870.0
2025-10-01 14:00:00,87.0,PM2.5,331.0,7.5,108.0,32.5,29.2,13.0,100,0.1,1008.1,83,28.0,5.5,193,910.0
2025-10-01 15:00:00,89.0,PM2.5,383.0,6.7,119.0,33.1,30.0,13.1,100,0.0,1007.5,81,28.4,5.2,180,820.0
2025-10-01 16:00:00,88.0,PM2.5,459.0,9.9,118.0,32.1,29.5,14.3,100,0.0,1007.3,78,28.9,7.7,180,580.0
2025-10-01 17:00:00,92.0,PM2.5,588.0,20.9,96.0,33.9,31.8,17.5,100,0.0,1007.2,81,28.5,4.5,166,145.0
2025-10-01 18:00:00,117.0,PM2.5,741.0,36.0,63.0,43.7,41.8,21.8,100,0.0,1007.3,87,27.1,3.3,131,115.0
2025-10-01 19:00:00,158.0,PM2.5,837.0,65.6,16.0,70.5,68.7,34.3,100,0.0,1008.0,91,26.8,4.7,176,95.0
2025-10-01 20:00:00,163.0,PM2.5,829.0,66.6,13.0,81.3,79.4,38.4,77,0.0,1009.1,90,26.7,4.2,175,85.0
2025-10-01 21:00:00,164.0,PM2.5,764.0,67.7,8.0,83.8,81.5,43.8,92,0.0,1009.9,91,26.5,5.4,160,70.0
2025-10-01 22:00:00,166.0,PM2.5,706.0,66.5,4.0,88.5,84.5,46.6,98,0.0,1010.2,93,26.2,6.5,156,80.0
2025-10-01 23:00:00,163.0,PM2.5,676.0,61.2,3.0,82.7,79.2,44.4,99,0.0,1010.1,94,25.9,5.6,163,90.0
2025-10-02 00:00:00,159.0,PM2.5,653.0,53.7,2.0,74.5,71.0,39.5,99,0.0,1010.0,95,25.5,5.1,162,125.0
2025-10-02 01:00:00,156.0,PM2.5,634.0,47.3,2.0,69.2,66.1,35.3,96,0.0,1009.8,97,25.6,4.9,156,140.0
2025-10-02 02:00:00,156.0,PM2.5,611.0,43.5,1.0,67.8,64.5,32.8,99,0.0,1009.3,98,25.0,4.1,157,135.0
2025-10-02 03:00:00,156.0,PM2.5,594.0,40.8,0.0,68.2,65.0,31.0,55,0.0,1009.2,99,24.8,3.2,164,130.0
2025-10-02 04:00:00,155.0,PM2.5,606.0,38.5,0.0,65.9,62.6,29.8,98,0.0,1009.0,99,24.6,4.0,148,120.0
2025-10-02 05:00:00,153.0,PM2.5,695.0,36.7,1.0,61.7,58.7,29.3,100,0.0,1009.1,99,24.5,4.3,135,100.0
2025-10-02 06:00:00,156.0,PM2.5,814.0,35.3,3.0,68.2,65.4,29.5,100,0.0,1009.4,99,24.5,4.7,133,85.0
2025-10-02 07:00:00,152.0,PM2.5,850.0,29.4,10.0,58.4,56.5,27.1,99,0.0,1010.6,96,25.6,7.1,114,155.0
2025-10-02 08:00:00,117.0,PM2.5,718.0,26.2,20.0,44.0,42.0,28.5,99,0.0,1011.1,88,27.6,7.8,143,345.0
2025-10-02 09:00:00,95.0,PM2.5,502.0,21.6,35.0,35.6,33.2,30.3,95,0.0,1011.7,75,29.1,10.0,162,635.0
2025-10-02 10:00:00,80.0,PM2.5,340.0,17.5,52.0,28.7,25.7,30.7,71,0.0,1011.5,68,30.0,10.2,163,810.0
2025-10-02 11:00:00,73.0,PM2.5,291.0,14.2,74.0,23.8,22.5,28.2,3,0.0,1010.7,64,31.0,9.0,164,935.0
2025-10-02 12:00:00,75.0,PM2.5,297.0,11.4,99.0,24.8,23.7,24.3,4,0.0,1009.3,62,31.5,9.0,160,960.0
2025-10-02 13:00:00,80.0,PM2.5,316.0,9.7,119.0,27.0,26.1,21.3,70,0.0,1008.8,60,31.7,7.4,146,945.0
2025-10-02 14:00:00,92.0,O3,331.0,8.5,135.0,29.0,28.2,20.1,41,0.0,1007.7,58,32.0,7.6,155,940.0
2025-10-02 15:00:00,109.0,O3,361.0,8.4,146.0,31.1,30.3,19.9,24,0.1,1006.9,60,31.8,9.7,152,890.0
2025-10-02 16:00:00,107.0,O3,420.0,11.7,145.0,32.9,32.2,20.7,7,0.0,1006.8,65,30.9,9.8,154,845.0
2025-10-02 17:00:00,110.0,PM2.5,547.0,21.6,124.0,40.0,39.3,23.4,9,0.0,1006.8,71,30.0,7.3,155,365.0
2025-10-02 18:00:00,136.0,PM2.5,705.0,34.8,91.0,50.1,49.6,27.1,13,0.0,1006.8,75,28.7,8.5,167,150.0
2025-10-02 19:00:00,135.0,PM2.5,792.0,45.6,59.0,49.7,49.2,28.7,6,0.0,1007.6,77,28.2,10.1,133,250.0
2025-10-02 20:00:00,121.0,PM2.5,746.0,45.2,48.0,44.5,43.8,28.8,90,0.0,1008.4,80,27.8,9.9,147,265.0
2025-10-02 21:00:00,114.0,PM2.5,630.0,44.6,33.0,42.1,40.6,29.0,27,0.0,1008.9,82,27.2,10.5,151,270.0
2025-10-02 22:00:00,111.0,PM2.5,534.0,44.0,21.0,41.1,39.6,29.1,0,0.0,1009.2,84,26.5,9.2,159,275.0
2025-10-02 23:00:00,113.0,PM2.5,495.0,43.3,15.0,41.7,40.2,29.1,0,0.0,1009.3,87,25.8,7.7,164,255.0
2025-10-03 00:00:00,117.0,PM2.5,477.0,42.6,13.0,43.4,41.8,29.1,2,0.0,1009.0,90,25.4,7.8,158,195.0
2025-10-03 01:00:00,125.0,PM2.5,461.0,42.1,11.0,46.9,45.3,28.7,0,0.0,1008.6,93,25.3,7.4,154,155.0
2025-10-03 02:00:00,136.0,PM2.5,427.0,42.5,8.0,51.8,49.9,27.6,0,0.0,1008.3,94,25.0,6.0,151,135.0
2025-10-03 03:00:00,144.0,PM2.5,396.0,43.2,6.0,55.1,53.1,26.0,0,0.0,1008.2,96,24.7,5.9,145,130.0
2025-10-03 04:00:00,152.0,PM2.5,411.0,42.7,6.0,58.0,56.7,25.0,0,0.0,1008.4,96,24.6,6.4,128,120.0
2025-10-03 05:00:00,152.0,PM2.5,534.0,40.4,8.0,59.0,57.7,24.8,0,0.0,1008.8,97,24.4,5.9,130,135.0
2025-10-03 06:00:00,154.0,PM2.5,704.0,36.9,13.0,61.5,60.8,25.1,0,0.0,1009.7,97,24.3,6.3,127,125.0
2025-10-03 07:00:00,158.0,PM2.5,781.0,32.5,22.0,69.4,68.7,19.8,0,0.0,1010.2,95,25.5,7.7,101,190.0
2025-10-03 08:00:00,145.0,PM2.5,673.0,27.8,38.0,53.9,53.2,21.5,0,0.0,1010.4,87,27.5,7.5,114,370.0
